Date,spot,log_ret,rv_1m,rv_3m,iv_1m_synth,iv_3m_synth
2023-06-07,1.0698047876358032,-0.0012845298458357445,0.05418310891138456,0.07735688758871723,0.0647401031473658,0.08472191180501354
2023-06-08,1.0707440376281738,0.0008775787233301165,0.054378988083451214,0.07511539233181208,0.06497414726293613,0.08226700740818033
2023-06-09,1.078271746635437,0.007005755705541979,0.0605716775695028,0.07602354046131178,0.07237341548769372,0.08326161885302578
2023-06-12,1.0750954151153564,-0.002950108908663662,0.05750979924855616,0.07626440535035585,0.06871496320790733,0.08352541609878639
2023-06-13,1.0762988328933716,0.001118733030584114,0.05512421066837271,0.07111902115670315,0.06586456842895798,0.07789014819381013
2023-06-14,1.078934907913208,0.0024462092295930112,0.055424881894251044,0.07105588275475275,0.066223822199513,0.0778209984866762
2023-06-15,1.084304690361023,0.004964585042939019,0.058389825433938426,0.07071905335887903,0.06976645300165853,0.07745210010852181
2023-06-16,1.0945948362350464,0.0094453390353827,0.0663148360923018,0.07275224022108209,0.07923556649061553,0.07967886340513361
2023-06-19,1.0942115783691406,-0.00035019805065028125,0.062360191629527245,0.07210715882901479,0.0745104022175594,0.07897236485653181
2023-06-20,1.0924304723739624,-0.0016290790607261115,0.06139306680484566,0.07002291349423134,0.07335484355427442,0.07668968189270366
2023-06-21,1.0920368432998657,-0.00036038907566404775,0.061217696481405924,0.06970122598567274,0.07314530421523348,0.07633736703647809
2023-06-22,1.0992635488510132,0.006595838504738627,0.06260809934766526,0.07001029932443309,0.07480661208011144,0.07667586674819031
2023-06-23,1.0958904027938843,-0.0030732684689764585,0.06377377170687153,0.07016550091914509,0.07619940312306303,0.0768458448358442
2023-06-26,1.0906671285629272,-0.004777632503592157,0.06536899811429481,0.07063665601363091,0.07810544218643405,0.07736185784523178
2023-06-27,1.091048002243042,0.00034915070130469645,0.06530416182334882,0.07063619124757776,0.07802797324366073,0.07736134882955403
2023-06-28,1.0957223176956177,0.004275092385421326,0.06580742919306062,0.07026190321208711,0.07862929683103798,0.07695142543525842
2023-06-29,1.0915838479995728,-0.0037840835446616475,0.0677326312850623,0.0680835294909097,0.08092960378130094,0.07456565227353068
